type,content,mentions,mention_roles,attachments,embeds,timestamp,edited_timestamp,flags,components,id,channel_id,author,pinned,mention_everyone,tts,message_reference,position,referenced_message,sticker_items,reactions
19,<a:AlucardZZZ:1279166022938656788>,"[{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:16:01.335000+00:00,,0,[],1354277684867240039,1139080656266203147,"{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277492378177606', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': '<a:DraculaIntro:868370682147385354>', 'mentions': [{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:15.442000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277492378177606', 'channel_id': '1139080656266203147', 'author': {'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277306918764595', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,press on the jump button,"[{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:58.608000+00:00,,0,[],1354277673429369073,1139080656266203147,"{'id': '1306554796160974868', 'username': 'facggot', 'avatar': '96ba611035fe9d196d1052ac317e1836', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓏲      itsy bitsy', 'avatar_decoration_data': {'asset': 'a_c86b11a49bb8057ce9c974a6f7ad658a', 'sku_id': '1333866045236314327', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277440180060230', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'Tips on how to wake up', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:02.997000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277440180060230', 'channel_id': '1139080656266203147', 'author': {'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,"[{'emoji': {'id': None, 'name': '‼️'}, 'count': 1, 'count_details': {'burst': 0, 'normal': 1}, 'burst_colors': [], 'me_burst': False, 'burst_me': False, 'me': False, 'burst_count': 0}]"
19,L Lawliet mentioned,"[{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:55.232000+00:00,,0,[],1354277659269398560,1139080656266203147,"{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277577933586513', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'L, lol, how bad, Laugh giggles (I say that because I always burn my tongue when I eat soup 💔)', 'mentions': [{'id': '1156694262142992526', 'username': 'elec_tric_', 'avatar': '67f46bfe8f32cf48de543f48eea95da8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'shahoda', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:35.840000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277577933586513', 'channel_id': '1139080656266203147', 'author': {'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277031726153759', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,I'm up,"[{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:51.910000+00:00,,0,[],1354277645336186960,1139080656266203147,"{'id': '1077800964360241152', 'username': 'aknn1', 'avatar': '1efa7c2075818121d3d4777fa8505823', 'discriminator': '0', 'public_flags': 128, 'flags': 128, 'banner': None, 'accent_color': None, 'global_name': 'AKNN', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277440180060230', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'Tips on how to wake up', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:02.997000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277440180060230', 'channel_id': '1139080656266203147', 'author': {'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
0,I can't create a character because I can't give it a name.,[],[],[],[],2025-03-26T02:15:49.364000+00:00,,0,[],1354277634657357835,1139080656266203147,"{'id': '923014879491801108', 'username': 'camilo_zk', 'avatar': '14aaf33dbe979006360d0dce3959a994', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'camilo', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
0,Slash e fart,[],[],[],[],2025-03-26T02:15:47.854000+00:00,,0,[],1354277628323827874,1139080656266203147,"{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
19,r/technicallythetruth,"[{'id': '792193259001610250', 'username': 'vexxben', 'avatar': '7b2b33a4994f111adcf6e97ee0907a6c', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓆩✦𓆪 𓂃 ISRAEL', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:46.264000+00:00,,0,[],1354277621655015598,1139080656266203147,"{'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277562658062396', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'said at 9:15 pm', 'mentions': [{'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:32.198000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277562658062396', 'channel_id': '1139080656266203147', 'author': {'id': '792193259001610250', 'username': 'vexxben', 'avatar': '7b2b33a4994f111adcf6e97ee0907a6c', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓆩✦𓆪 𓂃 ISRAEL', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277494131527752', 'guild_id': '1017072750386483332'}, 'position': 0}",,
0,,[],[],[],[],2025-03-26T02:15:42.941000+00:00,,0,[],1354277607717470368,1139080656266203147,"{'id': '959654780219842620', 'username': 'sleepy.sable', 'avatar': '5d990b17aa316a17ea014166cfe38fe8', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': '₊ ꙳  Sable  ꙳ ₊', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,"[{'id': '1133078701706334319', 'name': 'wtf is going on in TEC', 'format_type': 1}]",
19,Realest answer,"[{'id': '1275440964915171350', 'username': 'sillie.billie', 'avatar': 'e5acc8f6dd05d44bdf6bf9127796daf1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '⌞𝕐𝕌𝕋𝔸 𝕆𝕂𝕂𝕆𝕋𝕊𝕌⌟ (real)', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:38.834000+00:00,,0,[],1354277590491332758,1139080656266203147,"{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277491270881401', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': '/e wake up', 'mentions': [{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:15.178000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277491270881401', 'channel_id': '1139080656266203147', 'author': {'id': '1275440964915171350', 'username': 'sillie.billie', 'avatar': 'e5acc8f6dd05d44bdf6bf9127796daf1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '⌞𝕐𝕌𝕋𝔸 𝕆𝕂𝕂𝕆𝕋𝕊𝕌⌟ (real)', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277440180060230', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,"L, lol, how bad, Laugh giggles (I say that because I always burn my tongue when I eat soup 💔)","[{'id': '1156694262142992526', 'username': 'elec_tric_', 'avatar': '67f46bfe8f32cf48de543f48eea95da8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'shahoda', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:35.840000+00:00,,0,[],1354277577933586513,1139080656266203147,"{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277031726153759', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'I was making soup and I burnt like half my finger also my whole fam is asleep so I was stressing so bad❤️', 'mentions': [{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:13:25.614000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277031726153759', 'channel_id': '1139080656266203147', 'author': {'id': '1156694262142992526', 'username': 'elec_tric_', 'avatar': '67f46bfe8f32cf48de543f48eea95da8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'shahoda', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276793435029564', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,said at 9:15 pm,"[{'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:32.198000+00:00,,0,[],1354277562658062396,1139080656266203147,"{'id': '792193259001610250', 'username': 'vexxben', 'avatar': '7b2b33a4994f111adcf6e97ee0907a6c', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓆩✦𓆪 𓂃 ISRAEL', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277494131527752', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'no i am sb018', 'mentions': [{'id': '614283142508838924', 'username': 'ardiewardy', 'avatar': 'd7923bd1d87b64929ae6fd4d1fe81cf6', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'ardie', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:15.860000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277494131527752', 'channel_id': '1139080656266203147', 'author': {'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277446492618762', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,You forgot the word idiot in that sentence,"[{'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:31.496000+00:00,,0,[],1354277559713660970,1139080656266203147,"{'id': '859465115899527178', 'username': 'happyy_meal', 'avatar': 'bb3ced757efac83ad0243f70822334f5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Happy Meal', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277494131527752', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'no i am sb018', 'mentions': [{'id': '614283142508838924', 'username': 'ardiewardy', 'avatar': 'd7923bd1d87b64929ae6fd4d1fe81cf6', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'ardie', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:15.860000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277494131527752', 'channel_id': '1139080656266203147', 'author': {'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277446492618762', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,you wake up,"[{'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:23.891000+00:00,,0,[],1354277527815848108,1139080656266203147,"{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277440180060230', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'Tips on how to wake up', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:02.997000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277440180060230', 'channel_id': '1139080656266203147', 'author': {'id': '1305209643324407848', 'username': 'tessiechoki', 'avatar': '20a3ad157b598e435d548b546c8cb259', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': {'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000', 'sku_id': '1144308439720394944', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
19,no i am sb018,"[{'id': '614283142508838924', 'username': 'ardiewardy', 'avatar': 'd7923bd1d87b64929ae6fd4d1fe81cf6', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'ardie', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:15.860000+00:00,,0,[],1354277494131527752,1139080656266203147,"{'id': '1274238835361845279', 'username': 'beanbudget', 'avatar': '1b79ae3a2db05ce33bc58333f4da48a5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'sb018', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277446492618762', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': ""if you're gonna do this shit at least be funny . you're not even funny and annoying, you're just annoying"", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:15:04.502000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277446492618762', 'channel_id': '1139080656266203147', 'author': {'id': '614283142508838924', 'username': 'ardiewardy', 'avatar': 'd7923bd1d87b64929ae6fd4d1fe81cf6', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'ardie', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277177859903528', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,<a:DraculaIntro:868370682147385354>,"[{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:15:15.442000+00:00,,0,[],1354277492378177606,1139080656266203147,"{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277306918764595', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'woah.. you grew.. a little. <:TT_BagCute:1241717903665922058>', 'mentions': [{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:14:31.225000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354277306918764595', 'channel_id': '1139080656266203147', 'author': {'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277131965693992', 'guild_id': '1017072750386483332'}, 'position': 0}",,
